,count,mean,std,min,25%,50%,75%,max
"value_norm__fft_coefficient__attr_""abs""__coeff_55",156.0,0.3052203556159431,0.30376229783293085,0.0021625389577087,0.0628979182022813,0.2423441794675728,0.43310204066757063,1.6210975795484974
"value_norm__fft_coefficient__attr_""abs""__coeff_56",156.0,0.3015390494000342,0.298958430312679,0.0062397855593746,0.07668617831740114,0.2320981869195055,0.4324026350459569,1.5673780544958724
"value_norm__fft_coefficient__attr_""abs""__coeff_57",156.0,0.29678692953992974,0.2975628045113869,0.0020270980228489,0.07405158613687671,0.225766801597446,0.42155373101210075,1.571622058348115
"value_norm__fft_coefficient__attr_""abs""__coeff_58",156.0,0.2919727174192279,0.2910404723064267,0.0044147535307824,0.07603836832209662,0.2241025439650146,0.41100593797727497,1.5395450721134034
"value_norm__fft_coefficient__attr_""abs""__coeff_59",156.0,0.28657547909127856,0.2867169434298293,0.0059034730982181,0.06835271568376185,0.22810690099291664,0.41117371421384175,1.531151489986747
"value_norm__fft_coefficient__attr_""abs""__coeff_60",156.0,0.28177430381741947,0.28088661357041667,0.0092587988847528,0.06667156570609713,0.2134623408537461,0.3980834102370715,1.4946267380741876
"value_norm__fft_coefficient__attr_""abs""__coeff_61",156.0,0.2823976521293496,0.2765193242347349,0.0069208449494681,0.07258019148271676,0.2139939515153323,0.4109062087101809,1.4627501720791103
"value_norm__fft_coefficient__attr_""abs""__coeff_62",156.0,0.27558993178963914,0.27309326792119454,0.0026242084153993,0.07066144172624797,0.20331576942449858,0.3882695609435557,1.4364869246341327
"value_norm__fft_coefficient__attr_""abs""__coeff_63",156.0,0.26997726754543905,0.26676630958332875,0.0013063681523232,0.06226675708430675,0.20065443971219105,0.3836103172613589,1.3895156757712113
"value_norm__fft_coefficient__attr_""abs""__coeff_64",156.0,0.26423546357314426,0.2619406801900063,0.003267981178957,0.0600275528533065,0.203397724668379,0.36870841429162854,1.3724635759916406
"value_norm__fft_coefficient__attr_""abs""__coeff_65",156.0,0.2638690199824095,0.2609256595895808,0.0027676232759287,0.06503732971115045,0.2018125271150002,0.3695121454657646,1.4005764478876923
"value_norm__fft_coefficient__attr_""abs""__coeff_66",156.0,0.2586790174623224,0.2568676103237607,0.0039074758487944,0.06552159340859642,0.19631431747887856,0.37010650872958945,1.3307408377938668
"value_norm__fft_coefficient__attr_""abs""__coeff_67",156.0,0.2551363278520404,0.2531054052427117,0.0013313875420672,0.05796210435853472,0.19320413367499664,0.37467638281028204,1.3248869953895974
"value_norm__fft_coefficient__attr_""abs""__coeff_68",156.0,0.2505838676089264,0.24947248769252242,0.0049709156668228,0.05882328194878308,0.18585738476179925,0.35588521042036214,1.3414908829710166
"value_norm__fft_coefficient__attr_""abs""__coeff_69",156.0,0.2476702366383357,0.24577409702639919,0.0057647622184064,0.06088543493552665,0.19094737737722345,0.355172107398392,1.2969092699033498
"value_norm__fft_coefficient__attr_""abs""__coeff_70",156.0,0.24623049468366814,0.2442537520521035,0.0040328411071771,0.05650220969437825,0.19491614034253135,0.3427451839686308,1.2740736919979212
"value_norm__fft_coefficient__attr_""abs""__coeff_71",156.0,0.2428208881234047,0.23984573934727763,0.0015321887851681,0.060809709652362175,0.18404428355538122,0.343659123771314,1.3031566887273478
"value_norm__fft_coefficient__attr_""abs""__coeff_72",156.0,0.2397955079923751,0.2353782030274496,0.0052245144964634,0.058717304026700445,0.17896605435239385,0.336028225766199,1.2433383243427132
"value_norm__fft_coefficient__attr_""abs""__coeff_73",156.0,0.2349197391103735,0.23373679603458772,0.0029369379865994,0.05652829201839125,0.18772381546847167,0.33610396677139526,1.2191863481368737
"value_norm__fft_coefficient__attr_""abs""__coeff_74",156.0,0.23309239910566257,0.23181305953520603,0.0071118355601435,0.05771193022454487,0.18571784153056342,0.3399678002148018,1.2328866854373135
"value_norm__fft_coefficient__attr_""abs""__coeff_75",156.0,0.22994419437682728,0.22837421873209837,0.0007450856286358,0.05818384052143515,0.185570916324647,0.3245903676357998,1.2039921631561976
"value_norm__fft_coefficient__attr_""abs""__coeff_76",156.0,0.22637154846479218,0.22481569836725127,0.000580979303074,0.05286882041150527,0.1742920012842455,0.31502696704050875,1.2090130354835953
"value_norm__fft_coefficient__attr_""abs""__coeff_77",156.0,0.22353534081833848,0.22256662776362332,0.0072568036692003,0.05714242639479858,0.16302484284340146,0.32626365966193516,1.1794083385902547
"value_norm__fft_coefficient__attr_""abs""__coeff_78",156.0,0.2211343012573793,0.22131389982566868,0.0036280392762579,0.056322352785367576,0.16455620487571965,0.3116976354981168,1.1717222282963236
"value_norm__fft_coefficient__attr_""abs""__coeff_79",156.0,0.21746179128379134,0.21640158350435615,0.0034082746833296,0.05005554097035478,0.16178168980900787,0.3079860839768995,1.166523727904342
"value_norm__fft_coefficient__attr_""abs""__coeff_80",156.0,0.2158222624817151,0.21381470257575724,0.006288336704971,0.0518647889214524,0.1664060439049191,0.30918898700416575,1.1387468166124075
"value_norm__fft_coefficient__attr_""abs""__coeff_81",156.0,0.21290212164818173,0.21227504865671967,0.0022948242129496,0.051763183612075554,0.1548286578323334,0.3037400394632442,1.1144879166632644
"value_norm__fft_coefficient__attr_""abs""__coeff_82",156.0,0.2121144219794234,0.21155118162709624,0.0055297116209948,0.051308042704835896,0.16100758927742687,0.2994912301822029,1.1223137117302258
"value_norm__fft_coefficient__attr_""abs""__coeff_83",156.0,0.2092513624466116,0.20855797835181147,0.0041461646697655,0.051188300238186275,0.16127693959246037,0.29884209015178564,1.1090853657037192
"value_norm__fft_coefficient__attr_""abs""__coeff_84",156.0,0.20629666449813902,0.20358851613967674,0.0036901656834696,0.05433827900116747,0.1537921137373011,0.2917468281810376,1.0906285661229544
"value_norm__fft_coefficient__attr_""abs""__coeff_85",156.0,0.20503736814810966,0.20286503582693252,0.0026290273609081,0.049889560966465796,0.15779788734346428,0.28832637849116405,1.0626964492260924
"value_norm__fft_coefficient__attr_""abs""__coeff_86",156.0,0.20348105758136523,0.20118263266031303,0.0031705666224548,0.05419589351551685,0.15941555550600273,0.2897663615048346,1.0630423396265456
"value_norm__fft_coefficient__attr_""abs""__coeff_87",156.0,0.20217821812837236,0.20107343489517537,0.0027830107690138,0.049609059370810046,0.15613615512703605,0.28989274268725485,1.0598355200445344
"value_norm__fft_coefficient__attr_""abs""__coeff_88",156.0,0.19750354718932792,0.19666320908799434,0.0055424166646984,0.047253286469290195,0.15054699480472725,0.2791612009685098,1.0585205380968843
"value_norm__fft_coefficient__attr_""abs""__coeff_89",156.0,0.1961056262137501,0.19572487032221897,0.004362538227163,0.0490544309766075,0.15121703991856625,0.27427768695715815,1.051052872323721
"value_norm__fft_coefficient__attr_""abs""__coeff_90",156.0,0.19434188283977474,0.1924350871194671,0.0032607461563216,0.04251676437308618,0.15001536819850542,0.2761523531380793,0.9962669241521888
"value_norm__fft_coefficient__attr_""abs""__coeff_91",156.0,0.19278487371546324,0.1926143315446359,0.0033068703260621,0.0475754426757801,0.14663837005302238,0.2727613069984133,1.0100778770430965
"value_norm__fft_coefficient__attr_""abs""__coeff_92",156.0,0.1881288611473184,0.18867026822318866,0.0014595102696503,0.0470464579230473,0.14566790053086895,0.2762708247575651,1.002579268767111
"value_norm__fft_coefficient__attr_""abs""__coeff_93",156.0,0.18637037889273012,0.18612037240403972,0.0003557901219932,0.044948015946563155,0.1396052770464912,0.26730034437187666,0.9702036843786704
"value_norm__fft_coefficient__attr_""abs""__coeff_94",156.0,0.1878140710731759,0.18651450862291793,0.0054844887281433,0.04723971993009568,0.1416496560447673,0.2704758046335382,0.9672585693332628
"value_norm__fft_coefficient__attr_""abs""__coeff_95",156.0,0.18466578604590064,0.18436654336414407,0.005724536990222,0.04487843100897228,0.14373107513952849,0.263783300778793,0.9706414023631748
"value_norm__fft_coefficient__attr_""abs""__coeff_96",156.0,0.182993118150888,0.18200773054040256,0.0004580669149424,0.04444888814613757,0.14458828017523506,0.2592800015330702,0.975792110219827
"value_norm__fft_coefficient__attr_""abs""__coeff_97",156.0,0.18132105105139457,0.17971201479565346,0.0021524093361467,0.0436869712489078,0.13774154485956014,0.26664193040993345,0.9532474171618182
"value_norm__fft_coefficient__attr_""abs""__coeff_98",156.0,0.1798963288350217,0.1785363474212197,0.0029578218889252,0.04255167340376065,0.1356640128843066,0.25039419753325787,0.9357148220244778
"value_norm__fft_coefficient__attr_""abs""__coeff_99",156.0,0.17854533906644138,0.1789192006249879,0.0059949846590815,0.04385182179583623,0.12980832877296888,0.24794901012693396,0.9309165063191632
"value_norm__fft_coefficient__attr_""angle""__coeff_0",156.0,96.92307692307692,90.02232973610839,0.0,0.0,180.0,180.0,180.0
"value_norm__fft_coefficient__attr_""angle""__coeff_1",156.0,-63.01474534532689,150.87394616195058,-179.86636686256725,-165.22693053804943,-155.15884533395797,157.16817570613262,179.7717249642298
"value_norm__fft_coefficient__attr_""angle""__coeff_2",156.0,3.3259172035162714,33.10493064302658,-103.28590140819198,-18.795257357518786,6.321985046336707,23.40567554774601,93.63029999564044
"value_norm__fft_coefficient__attr_""angle""__coeff_3",156.0,20.790190804449097,99.13112779353717,-170.84321335466095,-79.05038936057848,58.25499527882663,103.24169929716498,176.46089073872878
"value_norm__fft_coefficient__attr_""angle""__coeff_4",156.0,-16.76819684175286,106.82359495996701,-175.3646160989398,-114.84096675913325,-48.592608100768096,87.93670819797823,175.10896584139428
"value_norm__fft_coefficient__attr_""angle""__coeff_5",156.0,-3.1012653415919,109.25713158797105,-179.7786601063518,-95.12868153977392,-1.8993897588774167,98.68866918166614,179.90963921527745
"value_norm__fft_coefficient__attr_""angle""__coeff_6",156.0,22.50551145079259,104.37444221280377,-177.60250338119732,-78.65564103626545,60.355593227702684,107.34755303724236,174.2299851076452
"value_norm__fft_coefficient__attr_""angle""__coeff_7",156.0,-0.165107501037445,95.54715987716966,-175.08957904384053,-77.15643141485347,1.0747155785856783,86.89649144149328,178.54702069257598
"value_norm__fft_coefficient__attr_""angle""__coeff_8",156.0,16.145159255976168,97.35770906391012,-174.61111826580876,-75.70532312897926,33.844480201912035,96.56640131334946,178.00311544258972
"value_norm__fft_coefficient__attr_""angle""__coeff_9",156.0,2.612211503592035,94.2127270916917,-177.65673189980615,-83.60060971001411,-16.580379590195502,91.54839546846267,176.5399073397799
"value_norm__fft_coefficient__attr_""angle""__coeff_10",156.0,14.032152622099547,102.45270188696847,-179.79149049670883,-84.64999589115253,60.49352339388172,98.70228136888471,176.0613972084502
"value_norm__fft_coefficient__attr_""angle""__coeff_11",156.0,17.659586343144408,90.33576542583403,-174.73185865121113,-80.07802778756187,70.19624000313405,95.0701020996508,177.15423250578203
"value_norm__fft_coefficient__attr_""angle""__coeff_12",156.0,14.184019508301976,93.32579858396727,-178.8129858717535,-82.21754631184825,48.57424220118809,95.46439527047856,177.32571552672667
"value_norm__fft_coefficient__attr_""angle""__coeff_13",156.0,17.781749542022446,95.77557000361793,-168.44223681186023,-82.83195342835259,78.66624024861926,97.7489561651292,177.41444553237298
"value_norm__fft_coefficient__attr_""angle""__coeff_14",156.0,19.748951908762855,93.65833557049176,-167.01452221081738,-83.90571269379448,83.82361333404009,97.69384059830011,170.31535750233317
"value_norm__fft_coefficient__attr_""angle""__coeff_15",156.0,15.20860038033838,92.68354117343412,-170.02597862959658,-83.00106767622145,74.0464234107609,97.35322984168525,164.74458787408227
"value_norm__fft_coefficient__attr_""angle""__coeff_16",156.0,16.036138261725775,92.62497113298434,-164.8782072049202,-81.86725286279038,79.93077016494985,97.61000889967401,178.7779584253347
"value_norm__fft_coefficient__attr_""angle""__coeff_17",156.0,13.91434835649824,95.39604406498157,-175.83564365578104,-83.73116980340791,78.20757702893772,97.72953433059253,141.13991805351597
"value_norm__fft_coefficient__attr_""angle""__coeff_18",156.0,19.06786400309604,94.15588976284828,-169.82506919370127,-81.82403512077435,86.34496570933102,99.53354547771009,175.64306275201346
"value_norm__fft_coefficient__attr_""angle""__coeff_19",156.0,22.175746410397316,93.90413324221448,-162.8781242267072,-81.75481438865215,87.09477181511704,98.99519900825092,171.35176111080534
"value_norm__fft_coefficient__attr_""angle""__coeff_20",156.0,20.366923028061276,93.01876730364378,-165.2103325667856,-82.36428284430049,89.96155698860309,99.62902960089312,156.997603620568
"value_norm__fft_coefficient__attr_""angle""__coeff_21",156.0,21.987075627364607,92.43117558649963,-148.88925538996574,-82.29972698900315,91.32293892608753,100.13463934648857,161.7664045776856
"value_norm__fft_coefficient__attr_""angle""__coeff_22",156.0,23.673570230678763,93.12850390723473,-155.06733617003636,-81.88073035081808,92.54372897038775,100.27860307621793,164.13621724026464
"value_norm__fft_coefficient__attr_""angle""__coeff_23",156.0,22.375962071779174,92.48272478219458,-178.89340729246925,-81.18025124886354,90.24369947001217,99.99217560350858,177.14583464836215
"value_norm__fft_coefficient__attr_""angle""__coeff_24",156.0,19.549717910920485,92.38045078771,-161.80061264313736,-80.89468013517931,87.39770864881802,99.91337029780527,170.73941637895143
"value_norm__fft_coefficient__attr_""angle""__coeff_25",156.0,18.833726124343464,93.92417045149227,-170.44583017295943,-80.98021546882853,82.11257735367978,100.40327319541704,171.0445975120531
"value_norm__fft_coefficient__attr_""angle""__coeff_26",156.0,22.563590828103973,91.7365415192895,-141.73114091171425,-79.85436480958049,90.07748196547342,101.60804064043366,164.8020995320919
"value_norm__fft_coefficient__attr_""angle""__coeff_27",156.0,22.154019829039097,92.79024560333983,-148.74674106802735,-79.61419423559745,89.73415710412218,102.1801943334486,162.65578159251734
"value_norm__fft_coefficient__attr_""angle""__coeff_28",156.0,19.867860954926705,92.75758927530255,-141.7256806049812,-79.45622766370505,90.11726619927695,101.74720231221484,143.43195774514632
"value_norm__fft_coefficient__attr_""angle""__coeff_29",156.0,23.12294009448254,92.08619388337175,-139.80488408857147,-78.94941252578278,93.52685497916562,101.78559179464463,160.63562782879364
"value_norm__fft_coefficient__attr_""angle""__coeff_30",156.0,20.20084173229762,94.15612228189188,-162.65875410265878,-79.12105767858272,85.08386517476771,101.94094226237935,157.72834994440183
"value_norm__fft_coefficient__attr_""angle""__coeff_31",156.0,17.87216764037045,95.11820604160346,-179.7543075205567,-78.46484294962518,85.29060383770963,101.63597194723202,154.59777948348074
"value_norm__fft_coefficient__attr_""angle""__coeff_32",156.0,24.149886539903918,93.20695680674186,-171.24207026293217,-78.06572406252707,92.84269823116642,103.30319178114758,162.84460938318992
"value_norm__fft_coefficient__attr_""angle""__coeff_33",156.0,25.563093725999774,92.53720782677081,-163.02169009144998,-77.88036813973179,95.63529150735445,103.57929334828958,169.06412446140305
"value_norm__fft_coefficient__attr_""angle""__coeff_34",156.0,27.86923690211791,92.48314476868057,-146.32711891979312,-77.35816018729433,96.9492401816906,104.2704561576305,164.8128707138993
"value_norm__fft_coefficient__attr_""angle""__coeff_35",156.0,27.10861096726768,93.35986026117716,-142.7465266014266,-77.1325119600186,93.46204087287899,105.46608007749202,176.16171543088942
"value_norm__fft_coefficient__attr_""angle""__coeff_36",156.0,26.97536252949258,93.44283388781868,-168.06204273533712,-76.78589343862066,98.64517250087215,104.96256209516612,167.27386039042307
"value_norm__fft_coefficient__attr_""angle""__coeff_37",156.0,22.519674244951602,93.9085383434561,-178.33923929370613,-76.48737924652784,92.40548242666961,105.37106957162355,146.03774200525078
"value_norm__fft_coefficient__attr_""angle""__coeff_38",156.0,24.45315869295464,95.19845982585672,-178.90322126780018,-76.18941881017109,99.58564416968824,105.45422860468574,176.15550541585696
"value_norm__fft_coefficient__attr_""angle""__coeff_39",156.0,27.437552683002714,92.12891407016139,-148.3527373965664,-75.29940333405767,97.62281790361371,106.17666551661196,160.43714194288393
"value_norm__fft_coefficient__attr_""angle""__coeff_40",156.0,22.124165586509868,96.17887252407394,-179.64716663430198,-75.62761140313356,96.69611148536363,106.32098609051462,166.8951650223134
"value_norm__fft_coefficient__attr_""angle""__coeff_41",156.0,26.272527338865338,93.34155356637336,-122.43477180378552,-75.72328696717881,95.48349515259936,106.4305621241906,166.97431986819524
"value_norm__fft_coefficient__attr_""angle""__coeff_42",156.0,24.447164719346414,92.12210316824927,-138.03730861076312,-74.96781491658943,95.28116277147714,106.58080798064952,147.1882609174949
"value_norm__fft_coefficient__attr_""angle""__coeff_43",156.0,23.625862967865814,92.14959391300081,-146.98930375616007,-74.33236983560155,88.5410424402431,106.56143931780649,152.0994672996895
"value_norm__fft_coefficient__attr_""angle""__coeff_44",156.0,24.21870509927559,94.06301646201797,-169.35901932152004,-73.96602130909012,94.98489560323276,107.83217051425464,174.27782291788807
"value_norm__fft_coefficient__attr_""angle""__coeff_45",156.0,26.343279015442494,94.19788778114172,-174.92381772443443,-73.60084719440572,96.68260633486852,107.47067949296932,172.7710586186189
"value_norm__fft_coefficient__attr_""angle""__coeff_46",156.0,23.935917965085284,96.1604665461329,-176.719229021803,-74.32781621133566,97.31552946884858,108.34217126785062,160.74172370994063
"value_norm__fft_coefficient__attr_""angle""__coeff_47",156.0,30.44578033966016,97.57999944906369,-179.96711333134823,-73.31201346582793,100.74833710599722,109.99872951864236,178.43071971555997
"value_norm__fft_coefficient__attr_""angle""__coeff_48",156.0,30.002739906092874,95.88068075523368,-162.7272496588236,-72.3248778572474,104.61649815849697,109.99042661845537,174.6297752003634
"value_norm__fft_coefficient__attr_""angle""__coeff_49",156.0,30.007840898411732,93.8405146852594,-147.00506462921862,-72.29979300197525,104.58103702641489,109.84075712907344,175.0307692067684
"value_norm__fft_coefficient__attr_""angle""__coeff_50",156.0,31.33290989428062,93.08423010235781,-164.12897852142302,-71.87528884702488,101.82381855343067,110.17297414710099,166.00717606408102
"value_norm__fft_coefficient__attr_""angle""__coeff_51",156.0,30.800074770301936,92.96051378812747,-157.02266861459282,-71.78862856822936,99.9353198507425,110.13833196322749,173.83916683603348
"value_norm__fft_coefficient__attr_""angle""__coeff_52",156.0,29.62415931579183,92.777525211849,-160.09063985630235,-70.91464812544339,102.15038868380329,110.91537579560503,153.8550719909769
"value_norm__fft_coefficient__attr_""angle""__coeff_53",156.0,27.98928103457389,94.19478348307999,-163.67197632809746,-70.93479935786294,98.76071600662269,110.18557928215152,179.7133751107909
"value_norm__fft_coefficient__attr_""angle""__coeff_54",156.0,28.03638948063645,92.83746637870264,-178.48569405145923,-70.46042189379588,94.86115947029069,110.1367498566598,177.465005682761
"value_norm__fft_coefficient__attr_""angle""__coeff_55",156.0,26.30669715576708,94.15144545714338,-172.28758315172882,-69.50141787051128,90.40978414235148,110.86368134726165,174.0913566335699
"value_norm__fft_coefficient__attr_""angle""__coeff_56",156.0,27.21832374863826,94.54130135547135,-172.14889011204647,-70.13514634263083,92.88899780684244,111.4902341959556,161.73217886541966
"value_norm__fft_coefficient__attr_""angle""__coeff_57",156.0,30.18716751094539,93.12272173994448,-162.15107816579783,-69.13600574616298,94.29077813789831,111.93350112861158,177.7804503110296
"value_norm__fft_coefficient__attr_""angle""__coeff_58",156.0,26.333898346896724,97.1121516614882,-170.2277697003793,-69.64941055158285,100.34318366740789,113.46827769169118,162.92461976093912
"value_norm__fft_coefficient__attr_""angle""__coeff_59",156.0,24.89974181615569,95.06128324747557,-172.37529071303325,-69.08731040002111,77.70684630790129,112.77895620189548,179.0860588423727
"value_norm__fft_coefficient__attr_""angle""__coeff_60",156.0,30.93509363712753,95.58323155160062,-166.49801325396817,-68.68527948074839,105.16382559040278,113.980662214831,166.24601582896827
"value_norm__fft_coefficient__attr_""angle""__coeff_61",156.0,32.6228825264375,94.78393306133646,-149.42221474655835,-68.60597564588605,106.71258960770163,114.16233667180677,166.29985156915632
"value_norm__fft_coefficient__attr_""angle""__coeff_62",156.0,33.91595824170821,91.13231977896386,-163.3319231298788,-67.38681382450801,99.81310527556477,112.95750247996293,177.86656857837275
"value_norm__fft_coefficient__attr_""angle""__coeff_63",156.0,33.620504927662395,92.67571783250794,-130.48301435341756,-66.93976917112867,101.37458456746265,114.76198263065862,179.27763514281347
"value_norm__fft_coefficient__attr_""angle""__coeff_64",156.0,34.90229275969513,92.35900675486793,-149.1705800443528,-65.87910016377616,97.76069815074825,115.48341258932695,176.34897377148732
"value_norm__fft_coefficient__attr_""angle""__coeff_65",156.0,35.47554347496569,92.16470367454443,-158.40109723531938,-66.33300315010231,102.63434174928926,116.08315019130089,175.13595406707776
"value_norm__fft_coefficient__attr_""angle""__coeff_66",156.0,29.741948049495367,92.1697010572121,-161.40749282013837,-66.23503579766248,91.89589655189152,115.57750656208192,148.34130611331204
"value_norm__fft_coefficient__attr_""angle""__coeff_67",156.0,33.025425378585126,94.5378426018344,-179.31700345473575,-66.40641717327006,105.05967717372306,115.7243937427628,168.26008862844472
"value_norm__fft_coefficient__attr_""angle""__coeff_68",156.0,34.87013998414616,92.42719777497344,-130.15631398687424,-65.19795903452378,93.33770645683371,116.54092578570456,177.04343008060343
"value_norm__fft_coefficient__attr_""angle""__coeff_69",156.0,33.3380450313732,96.24385284206937,-170.95330943027665,-65.34490316806517,110.6895684385627,116.77232567315288,179.34837810969407
"value_norm__fft_coefficient__attr_""angle""__coeff_70",156.0,35.5309950977866,93.14322431747873,-164.96476569419625,-64.71652207984684,103.5951519320265,116.90069019516189,171.12402691899732
"value_norm__fft_coefficient__attr_""angle""__coeff_71",156.0,26.142949122102102,97.71358388585799,-179.32158276589556,-65.65487137882242,95.75151743785582,116.52983759845044,160.52970985875135
"value_norm__fft_coefficient__attr_""angle""__coeff_72",156.0,35.89218883370597,96.02149865006025,-173.58385074325187,-64.5010832760935,110.3328759631257,118.11656681718587,178.97169961808004
"value_norm__fft_coefficient__attr_""angle""__coeff_73",156.0,36.11792457392884,93.60149240145057,-163.13535765304528,-63.90488785567372,108.6699488158864,117.95677160535357,174.67450210126296
"value_norm__fft_coefficient__attr_""angle""__coeff_74",156.0,35.07964596918118,96.00360867216462,-178.82233098427545,-63.99956286332224,107.86272128291773,118.1241715810211,175.4358953225677
"value_norm__fft_coefficient__attr_""angle""__coeff_75",156.0,32.671781619499775,94.51119509164761,-177.96773562357637,-62.70312731349141,107.50569424171516,118.15555920234038,152.84179941262093
"value_norm__fft_coefficient__attr_""angle""__coeff_76",156.0,32.60325765384279,95.71996414876936,-172.51790982284902,-63.163110004604064,104.41195545888226,117.67545818628007,175.27866870680424
"value_norm__fft_coefficient__attr_""angle""__coeff_77",156.0,36.430491200814544,93.14198291953568,-143.43436148532666,-63.23348651938528,105.41915317230469,119.17446662818855,166.09617297093234
"value_norm__fft_coefficient__attr_""angle""__coeff_78",156.0,34.589021343733855,94.70483569420747,-158.56521316604318,-62.42793358432412,108.9746768076505,119.28554080630543,179.89325947688988
"value_norm__fft_coefficient__attr_""angle""__coeff_79",156.0,31.05573731745335,98.9736504528173,-167.5614383505836,-62.03296472744223,108.4997810919563,119.85948614163483,166.24686834670194
"value_norm__fft_coefficient__attr_""angle""__coeff_80",156.0,36.78764468216064,95.8945134533388,-173.0479516106613,-60.67521456995332,110.146306421294,120.42422195236377,179.22623664297438
"value_norm__fft_coefficient__attr_""angle""__coeff_81",156.0,37.8218521554628,93.86387148487896,-153.3244883489776,-60.102138937469064,108.70776132209468,120.94849972963908,174.12270466757548
"value_norm__fft_coefficient__attr_""angle""__coeff_82",156.0,33.34042827499434,95.36286242597947,-155.17732137987633,-60.27992477582693,101.31501354713669,120.90892171632194,149.10838241180238
"value_norm__fft_coefficient__attr_""angle""__coeff_83",156.0,43.76621672495992,91.81650233949709,-161.36921255645512,-59.69136092287607,111.508782055927,121.5961621461642,174.81272629823064
"value_norm__fft_coefficient__attr_""angle""__coeff_84",156.0,38.46231607850292,92.79757886771057,-164.1777691574839,-59.219377454234035,106.67537244596143,121.96451209386916,179.7209704527522
"value_norm__fft_coefficient__attr_""angle""__coeff_85",156.0,33.93489799476492,95.64826424672114,-179.9905690626865,-59.29874677595736,103.83033423916402,121.63902379094287,176.82929866051208
"value_norm__fft_coefficient__attr_""angle""__coeff_86",156.0,35.05902795405612,95.595442925034,-172.86230396267783,-58.331588152337595,104.79348948045832,122.00303282483813,168.9699564020446
"value_norm__fft_coefficient__attr_""angle""__coeff_87",156.0,35.56130442318095,95.44833509176033,-170.81485806754938,-58.89986122380823,107.8094154845936,122.1136754978929,167.9301541578114
"value_norm__fft_coefficient__attr_""angle""__coeff_88",156.0,43.18392598066752,92.388691130373,-142.12225838490994,-58.41380270284086,114.77301397738543,122.82978791489745,167.99430529987688
"value_norm__fft_coefficient__attr_""angle""__coeff_89",156.0,44.098240230120645,93.3724346899826,-179.1281864746406,-58.12156584405261,113.79912352863002,122.93984189694555,165.59671995527592
"value_norm__fft_coefficient__attr_""angle""__coeff_90",156.0,40.744139181860284,95.14044561966969,-176.6436389467165,-58.09966199037069,107.40672638650742,122.90284674321818,178.86447650722198
"value_norm__fft_coefficient__attr_""angle""__coeff_91",156.0,35.432783820330535,93.77570737752116,-178.1751327134368,-57.520253154493325,100.39125549876391,121.99875236695351,160.74013809981346
"value_norm__fft_coefficient__attr_""angle""__coeff_92",156.0,43.47575254847438,92.73013100540196,-169.3446265750896,-56.5560448736606,115.11813022171205,124.47362746889063,171.25564863572507
"value_norm__fft_coefficient__attr_""angle""__coeff_93",156.0,36.39802762130745,95.88392734528323,-177.52202033829508,-56.69388140716969,109.125986700191,124.36214158196566,168.62678319288435
"value_norm__fft_coefficient__attr_""angle""__coeff_94",156.0,40.54387974309656,94.38739851680589,-152.18865446898383,-56.33366653976971,116.28564214005269,124.74002247740971,161.40976905716272
"value_norm__fft_coefficient__attr_""angle""__coeff_95",156.0,46.52043748619873,91.68551734386614,-158.0472416933293,-55.53446011537929,115.64448295707417,124.84692742195523,170.7966576641619
"value_norm__fft_coefficient__attr_""angle""__coeff_96",156.0,40.91627659140248,93.5695244923875,-159.2825840497755,-55.3379693950385,111.97047588906096,125.50315203241033,172.20207773105847
"value_norm__fft_coefficient__attr_""angle""__coeff_97",156.0,40.11178189620669,93.78463985734939,-177.4150993756531,-54.81967264462324,109.59021320123584,126.08773047689598,163.0061008772973
"value_norm__fft_coefficient__attr_""angle""__coeff_98",156.0,39.3220561369171,95.04649553317125,-158.6723615889776,-54.721660265124754,111.78385432602818,126.02544973365346,174.3645900625704
"value_norm__fft_coefficient__attr_""angle""__coeff_99",156.0,37.56223942614271,97.1254432501574,-178.97156036777315,-54.807467422631845,113.23613860685944,126.50802859208119,169.15736688705096
"value_norm__fft_aggregated__aggtype_""centroid""",156.0,8.825354096710882,5.906886077643726,1.9293399842819423,3.8128658548434884,7.762914005011724,12.224548929635798,28.1492694556132
"value_norm__fft_aggregated__aggtype_""variance""",156.0,888.4241009428658,697.7347975330978,39.45499525946645,264.6631491869756,783.975047447356,1323.2645250737144,2916.592150010998
"value_norm__fft_aggregated__aggtype_""skew""",156.0,8.065220062856765,5.401712162484181,2.400108949150592,4.270809394692294,5.810736968984126,10.31020050751424,24.640644401486924
"value_norm__fft_aggregated__aggtype_""kurtosis""",156.0,109.85617246721121,155.7170366685352,8.217910928992572,21.83957127848238,39.17051613992108,120.67410147304429,710.0345682254372
value_norm__value_count__value_0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
value_norm__value_count__value_1,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
value_norm__value_count__value_-1,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
value_norm__range_count__max_1__min_-1,156.0,314.3397435897436,43.56285733613749,205.0,284.0,313.0,348.0,399.0
value_norm__range_count__max_0__min_1000000000000.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
value_norm__range_count__max_1000000000000.0__min_0,156.0,202.57051282051282,18.305335791648183,138.0,191.0,203.5,213.25,263.0
value_norm__approximate_entropy__m_2__r_0.1,156.0,0.07957848209840925,0.009359086397419622,0.061251105090617,0.07290161902734268,0.07734684575448185,0.08404387405887867,0.1274445681644032
