feature,total__count,total__mean,total__std,total__min,total__25%,total__50%,total__75%,total__max,control__count,control__mean,control__std,control__min,control__25%,control__50%,control__75%,control__max,epah__count,epah__mean,epah__std,epah__min,epah__25%,epah__50%,epah__75%,epah__max,pah__count,pah__mean,pah__std,pah__min,pah__25%,pah__50%,pah__75%,pah__max,t-test_control_epah,wilcoxon_control_epah,t-test_control_pah,wilcoxon_control_pah,t-test_epah_pah,wilcoxon_epah_pah
"value__cwt_coefficients__coeff_13__w_20__widths_(2, 5, 10, 20)",156.0,-41.43561776408304,25.55337586663868,-106.7717559753752,-57.64284714711239,-36.961038505301765,-20.62763521577921,-0.0456920070434064,30.0,-17.64536187285572,6.008433832636647,-30.185371500556144,-20.97916298219928,-17.26782532635984,-12.223081988544216,-8.910562731662218,65.0,-31.094866532055928,13.517984162887396,-65.89310533803128,-39.82864341803942,-30.993142120650337,-20.34342240542521,-0.0456920070434064,61.0,-64.15457689225649,23.471281746300864,-106.7717559753752,-74.3789504448564,-60.24947243928024,-48.41481752561209,-0.861842180505821,1.1509173498330762e-06,5.992474074805248e-07,1.4359140158678553e-17,4.956156940827824e-14,4.767618786617073e-17,1.1152278596045044e-15
"value__cwt_coefficients__coeff_14__w_2__widths_(2, 5, 10, 20)",156.0,-0.0633004866920154,0.1655127660096805,-0.9934557438759616,-0.0936897865653763,-0.0163881042800748,0.0205617450011528,0.3395440312279745,30.0,0.007352362148513,0.1028186638644312,-0.4373000601769035,-0.0067609438705844,0.0054596285819626,0.0296105911439564,0.2761956055126666,65.0,-0.0129304472182369,0.0765339164550444,-0.2652799737459288,-0.0692896853968421,-0.000166504990928,0.032467952831622,0.1896059443921294,61.0,-0.1517207822823671,0.2149849964860008,-0.9934557438759616,-0.2741090607126208,-0.0983834071678519,-0.0312556384768347,0.3395440312279745,0.2858194224842464,0.0764814572876368,0.0002341943676015,7.004034655393176e-07,3.1063488302682288e-06,1.0178317644888511e-06
"value__cwt_coefficients__coeff_14__w_5__widths_(2, 5, 10, 20)",156.0,-1.695142451367779,1.4610168632156046,-8.346636940726292,-2.253940122018508,-1.4552333657495675,-0.6486796468038971,1.3052284725658316,30.0,-0.7061043620574599,0.6990173892039067,-4.00994435543929,-0.7509239263814098,-0.5955458697512579,-0.4160263267040839,-0.03006384817116,65.0,-1.0867319354680791,0.7697562526887258,-3.370178303872933,-1.6571074317968402,-0.9997478011890356,-0.5924236669482215,1.3052284725658316,61.0,-2.8298609138725346,1.564275256904094,-8.346636940726292,-3.8691737915556006,-2.589440395425161,-1.862769494824568,0.3116826534147632,0.0234400946642964,0.0007299289565041,3.18615829943485e-10,9.338384887715975e-12,7.082891653841167e-13,3.000873024967463e-13
"value__cwt_coefficients__coeff_14__w_10__widths_(2, 5, 10, 20)",156.0,-18.172693888171327,10.12835429052071,-49.14770551795962,-22.75697468291784,-16.68714545137278,-10.611048105971292,2.249850789588459,30.0,-9.523240903961216,2.906325250367904,-15.748430436227862,-10.68496613097465,-9.845199111561149,-7.481319768197842,-4.503165127414909,65.0,-13.901313633318544,5.2851870780398125,-27.75736275739377,-17.57233276339075,-14.53073368986344,-10.613238885252708,2.249850789588459,61.0,-26.97799398803583,9.753584009914311,-49.14770551795962,-33.3018616225346,-23.99967041422842,-20.218471324859152,-1.8064017038512392,5.21510538430303e-05,8.40816331362671e-06,2.4703501422697973e-15,5.6313161652833127e-14,2.9474737450024275e-16,3.010202677043101e-16
"value__cwt_coefficients__coeff_14__w_20__widths_(2, 5, 10, 20)",156.0,-42.95543438627278,26.13748391760987,-108.71738199733656,-58.91735221702353,-38.681851493751694,-21.281712462103684,-0.5897649594607397,30.0,-18.45105643523168,6.225226225374943,-31.47235509163601,-22.11865020757234,-18.13940681155464,-12.920921412112792,-9.362557167207315,65.0,-32.42141049268792,13.993763214856132,-66.55859343109287,-41.83716847389239,-32.43875366562605,-21.27158051579218,-0.5897649594607397,61.0,-66.23154736355545,23.790490608986797,-108.71738199733656,-77.34560288124027,-61.9094137514067,-50.57438850342797,-4.5046406690710405,1.0704055043631798e-06,5.526531418673279e-07,7.525744087307392e-18,4.956156940827824e-14,3.9735570269382843e-17,1.3569740148180282e-15
value__spkt_welch_density__coeff_2,156.0,13138.536233330084,10247.765853524894,1754.5289506035886,5900.201845067759,10777.389790169573,15396.35448560576,61192.26960469486,30.0,6001.403453200662,3016.983931102607,1754.5289506035886,3504.760718005045,5210.748981766539,8491.083529976293,11470.011373162284,65.0,9328.022737214384,4425.783189698291,2261.122262916472,5936.988743092898,8573.758859747906,12490.224760125986,20449.56999315069,61.0,20708.984768599003,12105.128480821078,3806.615268148991,11803.597907389596,17321.131711576905,30157.76596177232,61192.26960469486,0.00032798782625,0.0001979248441678,3.80028614209296e-09,3.472673484204586e-11,8.828078241621697e-11,8.509842089091411e-10
value__spkt_welch_density__coeff_5,156.0,91.80491220165504,109.19257844537285,0.2927832487834055,19.62447801364464,54.86404256466095,136.0186617534084,750.6112101426856,30.0,115.64924195275292,78.94664659621549,4.268618285409583,37.30579037712603,126.95619053086205,162.81373330824417,250.20556233608545,65.0,82.69803974266289,93.02421466134209,1.2831083883560672,19.9286873763794,53.51157429292356,105.44902069834323,389.87325128631056,61.0,89.78223707545101,134.8333637518449,0.2927832487834055,13.834791125846296,45.56451816388843,98.81155808792629,750.6112101426856,0.0963569387863274,0.0077189851729162,0.3344448812278046,0.0051990831552373,0.7306281791291251,0.2773673020887273
value__spkt_welch_density__coeff_8,156.0,2.1905370000156594,3.3342660285610624,0.0003059071623289,0.1764458876860944,1.0603860534027345,2.58337714876495,22.617253369735536,30.0,3.321475015976747,2.314341998272406,0.052261074361254,1.8150491895872167,2.45600690139383,4.913701094181235,8.085894314393451,65.0,1.3970075069809604,2.13241037090591,0.0003059071623289,0.1252959934145757,0.3956937753356362,1.7091030897723591,9.545186955154302,61.0,2.479902189661936,4.458007293207042,0.0104666961704224,0.1739365086854114,1.0180912049364963,2.1502283684601577,22.617253369735536,0.0001365497790807,2.661432897590839e-06,0.3347707879983078,0.0001638958260898,0.0815070997529655,0.0568640014388193
value__ar_coefficient__coeff_1__k_10,156.0,1.6635742307114003,0.1767404440832809,1.28577685783817,1.5474065603480525,1.6696205538509008,1.7748226073319362,2.3081607109848576,30.0,1.652252503011039,0.1410312331172953,1.4423365556029817,1.5111909471622194,1.6421934848328936,1.7859542595514672,1.8636142968578824,65.0,1.5837499174302898,0.1476025575976352,1.28577685783817,1.4801604772611243,1.607858027882667,1.6734335499921755,2.0344738871228696,61.0,1.754200987994728,0.1803513297493726,1.4189218457570587,1.6780875616230055,1.7362235564902662,1.816085203212765,2.3081607109848576,0.0356598131405172,0.028096991531181,0.0080173365376881,0.0130540769388541,4.7003983303860384e-08,2.69160987022326e-08
value__ar_coefficient__coeff_2__k_10,156.0,-0.0459884444812026,0.2551358851407075,-0.9319323216241776,-0.2186219559945517,-0.0107007298687732,0.1187953277689217,0.4462287161383216,30.0,-0.0159791809404863,0.2303417681725688,-0.3848173762369171,-0.2316815764384107,0.0530006499604187,0.1423199100210243,0.4462287161383216,65.0,0.0435348401831121,0.2077297475478609,-0.4267528990286617,-0.1051508157284786,0.0253883908559622,0.182236153417266,0.4253338089384613,61.0,-0.1561407626681197,0.2738963347086775,-0.9319323216241776,-0.3040376868287353,-0.1715367459519434,0.0559757980371031,0.4091630271234976,0.2130205301040756,0.1555753248053835,0.0178828494666427,0.0117008641152292,9.150685296085148e-06,7.290972822205137e-06
value__ar_coefficient__coeff_3__k_10,156.0,-0.3468702381795147,0.1713986995812171,-1.0116075859238087,-0.4397022816233411,-0.3179556527615919,-0.2321420161618616,0.0419916939449933,30.0,-0.3558642925780416,0.1236600261637173,-0.6541267597354228,-0.4441603368099844,-0.3679014215597624,-0.239732265648973,-0.1792497006700983,65.0,-0.2944792220126301,0.150171785758399,-0.7310776100080112,-0.3659986640238806,-0.2880848372080322,-0.2164370599195906,0.0419916939449933,61.0,-0.3982734253744605,0.1968388818230608,-1.0116075859238087,-0.5087990434706597,-0.354927564247368,-0.2647470734789436,-0.0368598193325908,0.053880563889539,0.022449197264589,0.2837903018662154,0.2326106223383511,0.0011066205326186,0.0015714627195366
value__ar_coefficient__coeff_5__k_10,156.0,-0.1871973086558025,0.1784072281153286,-0.6379008283171146,-0.2932612512071526,-0.1884288332952414,-0.0694336772041488,0.4407711565312162,30.0,-0.2124037800696281,0.1439287673493639,-0.581371573482599,-0.3196057456506782,-0.2180372328657646,-0.1004945053725644,0.0298655112287722,65.0,-0.2334921921284142,0.162939014534806,-0.6279524665351488,-0.328053113396203,-0.2701617170127406,-0.1394894223799312,0.3361396002005357,61.0,-0.1254700698339254,0.1933402910383947,-0.6379008283171146,-0.2081722690603822,-0.0990452705067284,-0.0341743803861547,0.4407711565312162,0.5449620094042934,0.1903243573149768,0.0318203470800955,0.0085394034648097,0.0009112193854711,0.0001140597338969
value__ar_coefficient__coeff_6__k_10,156.0,-0.0003107417842849,0.1632737830905375,-0.3378672624647407,-0.1103939211016626,-0.0210360828657627,0.060327887939135,0.5488364481740575,30.0,-0.0097721474584431,0.1529955274241027,-0.2418999307573059,-0.1372347041501278,-0.009258556914851,0.0823352182907503,0.2780423324999503,65.0,-0.0299121892478264,0.1446668163080225,-0.3378672624647407,-0.1250736470066762,-0.0308152170071469,0.0326363545345813,0.3764324252386117,61.0,0.0358849345330093,0.1813944637917434,-0.2701257799266088,-0.0822927806026694,0.0013264584105643,0.1152532876316314,0.5488364481740575,0.5371680749965684,0.3055840115078421,0.2388326739397281,0.1505198234989206,0.025701983075793,0.0317960244552807
value__ar_coefficient__coeff_7__k_10,156.0,0.1395286582190419,0.1566773406865982,-0.183895373064594,0.0189093979124556,0.1105475887618644,0.2307830408413035,0.7096927300162807,30.0,0.1785978036867206,0.1340166702514877,-0.1190294489147412,0.0939362051622283,0.186650679474936,0.2522840998279472,0.4748911034847101,65.0,0.1360583228099597,0.173941534878272,-0.183895373064594,0.0012542690592169,0.1069210897155521,0.2312530629454059,0.7096927300162807,61.0,0.1240122227692057,0.1464257807298414,-0.1699219298199921,0.018371373251611,0.1038374793949015,0.2128820525389017,0.4880910854499944,0.2387692957066378,0.055999506971018,0.0893164504421112,0.0301593602162087,0.6758261004819772,0.4611118125907675
value__ar_coefficient__coeff_9__k_10,156.0,0.1179712883460803,0.1564724599168191,-0.5486259363296,0.0402483897698941,0.1485403926053204,0.2150763894293276,0.4098826686599046,30.0,0.106649781179566,0.1534764821147358,-0.3135955738592956,0.008262980875574,0.1182156472891966,0.1938817622966823,0.3585997871604129,65.0,0.1503145107254195,0.1091665491978251,-0.1226363000791241,0.0835564008622062,0.1699577662840008,0.2143709415243955,0.4098826686599046,61.0,0.0890751532696605,0.1926301491864613,-0.5486259363296,0.0092431642212478,0.1414453025137543,0.2260132420190816,0.3360327296012415,0.115993220200024,0.0444375504612347,0.6639708777670923,0.4049281946023809,0.028753973971816,0.1074986812847931
"value__change_quantiles__f_agg_""var""__isabs_False__qh_0.2__ql_0.0",156.0,0.0209530473245724,0.0249218684451394,0.0001884444444444,0.0045349135802468,0.0109121274160774,0.0303835495595296,0.1587581854043393,30.0,0.0148815303621532,0.0118883496879206,0.000682049146189,0.0048900775614908,0.010868539520783,0.0218348249506903,0.0434249817384952,65.0,0.0153049787975192,0.0224159202902121,0.0006514739229024,0.0032038548752834,0.0084021415823914,0.0199875114784206,0.1587581854043393,61.0,0.0299574729496714,0.0294075292887198,0.0001884444444444,0.0061834710743801,0.0155861111111111,0.0476591020408163,0.1108402366863906,0.9228058766057168,0.1354742136770243,0.008402797738281,0.0364040591726601,0.0020005180184382,0.0015964964326431
"value__change_quantiles__f_agg_""mean""__isabs_True__qh_0.2__ql_0.0",156.0,0.1025745562300306,0.0580903820971639,0.0103820157873653,0.0599278064746321,0.0853702008899568,0.1386311926296591,0.2865727869274708,30.0,0.0938012768651483,0.038839743405228,0.0395227275900867,0.0601181815412467,0.0960101101249912,0.117666514207461,0.1969122507250663,65.0,0.0888278676564075,0.0480531158071552,0.0221549697089725,0.0547368784741681,0.0740229121842125,0.1087563047094941,0.2865727869274708,61.0,0.1215373945617024,0.0701176829084548,0.0103820157873653,0.0651530422539404,0.1016356147827921,0.175347919509402,0.2730122662134516,0.620702158529383,0.2082092687829883,0.04680361879347,0.0680987648657369,0.00262507914542,0.0056452074215108
"value__change_quantiles__f_agg_""var""__isabs_True__qh_0.2__ql_0.0",156.0,0.0082312022398644,0.010055706452585,8.068127797107885e-05,0.002047443264257,0.004343060311643,0.0119919756817652,0.0768248618232565,30.0,0.0064793427503785,0.0075586859743737,0.0006776711003804,0.0022716947073082,0.0032055833226581,0.0084239142257799,0.0394549684260256,65.0,0.0059652847796317,0.0100669725010007,0.0002492134113065,0.0017202474006944,0.0034860674413745,0.0069245796506542,0.0768248618232565,61.0,0.0115072746923187,0.0103680470623525,8.068127797107885e-05,0.002829874347242,0.0063649426862621,0.018246132270268,0.0401355738550432,0.8039892452784969,0.1860050530413279,0.0203324324137096,0.0117008641152292,0.0028529451109113,0.0002944391718677
"value__change_quantiles__f_agg_""var""__isabs_False__qh_0.4__ql_0.0",156.0,0.0347116889224362,0.0486990833748951,0.0034221814100602,0.010667908431835,0.0180323638644104,0.035150291846898,0.4653924734271761,30.0,0.01532137766149,0.0081413796396977,0.0034221814100602,0.0098835937763909,0.0140481912418602,0.0205748881931894,0.0307397499999999,65.0,0.0193769678528332,0.0152123444485709,0.0049445109261186,0.0086921840759678,0.0148176680547293,0.0222288895999999,0.0908224963948085,61.0,0.0605881841249376,0.0687332595357345,0.003425472589792,0.0164107438016528,0.0358442505636702,0.0933070982214389,0.4653924734271761,0.1740377687562562,0.2368186539461538,0.000550179878125,4.753512713975708e-06,6.426074169832858e-06,6.251844793772426e-07
"value__change_quantiles__f_agg_""mean""__isabs_True__qh_0.4__ql_0.0",156.0,0.1135728683832635,0.065910462360478,0.0367573233696339,0.0737423807086618,0.0914574083264746,0.1328838404775676,0.5186761305838834,30.0,0.0824340700322194,0.0241043055576071,0.0367573233696339,0.0692100042232423,0.0852037762648408,0.0963514901484627,0.1325118778150568,65.0,0.0944394909513205,0.0327814693928774,0.047553329480461,0.0703287680474168,0.0875206825287738,0.104973041525933,0.1857933949001489,61.0,0.1492750566391259,0.0872817323504751,0.0414916867556265,0.0885481755567001,0.1276182922290518,0.1997269123145935,0.5186761305838834,0.0762953248404766,0.1188122598943118,8.863363935466806e-05,9.355704600792737e-05,6.166009096127821e-06,0.0001016258905592
"value__change_quantiles__f_agg_""var""__isabs_True__qh_0.4__ql_0.0",156.0,0.0185106241138293,0.0231177032536317,0.0017064172188116,0.0058935432762505,0.0097095319818921,0.0192251675507461,0.2018669190886469,30.0,0.0087302493230223,0.0054450626088262,0.0020848800887809,0.0052381176063295,0.0079778135436316,0.0119673736826467,0.0275968065330591,65.0,0.0103934840597617,0.0092100919196581,0.0023701757561257,0.0048684058676499,0.0080590531670436,0.0126451791685777,0.0596446017486383,61.0,0.0319700560357738,0.0311835384044024,0.0017064172188116,0.0099032019121515,0.0203909622999476,0.0514563899544085,0.2018669190886469,0.3618424824213452,0.3698442359885974,0.0001128910666887,1.6791187606841775e-06,4.3330743878600155e-07,5.5917989938772893e-08
"value__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.0",156.0,0.1482309964767943,0.1652009841303451,0.0087973177908555,0.0447276488871662,0.081186911157137,0.2046022148475429,0.7868664057568487,30.0,0.042180854978635,0.019863504363256,0.015891600607185,0.0245986557913272,0.0406878819787332,0.0550353237726571,0.0971533055555555,65.0,0.069283142410859,0.0476028147994658,0.0087973177908555,0.0398749696,0.0553759885204081,0.0859007856341189,0.2358683902739304,61.0,0.2845115663002461,0.1914092027481033,0.0466370792294608,0.1394013232514177,0.2380706786618917,0.3683973661208554,0.7868664057568487,0.0035318432918116,0.0024445419664719,7.444247561550391e-10,4.956156940827824e-14,1.0778295411491192e-14,1.6458555849440632e-16
"value__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.0",156.0,0.2255634855500683,0.1325314708698325,0.0602166152688116,0.1391411993431788,0.1833636293471169,0.2839287511632947,0.7333117047759298,30.0,0.1311931344445479,0.0378478096612105,0.0687056466194946,0.0940536569820199,0.1388729330558341,0.1617796031264524,0.2107247495037405,65.0,0.1667795421100292,0.0625284824889552,0.0602166152688116,0.1283469157937618,0.1551798951715615,0.1987035246658154,0.3501046161512913,61.0,0.3346137618905301,0.1422174924226943,0.1129990194713741,0.2072904459961064,0.3112877664004259,0.3763400385378364,0.7333117047759298,0.0049577401406051,0.0041684603041547,1.944817712281104e-11,9.833459450942124e-13,2.0496743794223487e-14,1.5693086771978314e-13
"value__change_quantiles__f_agg_""var""__isabs_True__qh_0.6__ql_0.0",156.0,0.0804037629889901,0.0827153284526377,0.005672672986997,0.0242525408132388,0.0479050627229843,0.1081105540960083,0.390557009847496,30.0,0.0239779642063149,0.0104929594340974,0.010229242872057,0.0157976614899819,0.0221181549579715,0.0282357496721578,0.0530825027028186,65.0,0.0381108774824977,0.0242116963869718,0.005672672986997,0.0227985135550469,0.03268603505422,0.050580131541025,0.1173819626910212,61.0,0.1532203453070599,0.0898660494583385,0.033466828491408,0.0915696242291099,0.1241692643488313,0.2409180548022703,0.390557009847496,0.0028888540744388,0.0019489402599837,9.73018836763052e-12,1.884845784753248e-14,1.6577287249314978e-17,1.0849378397124077e-17
"value__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.0",156.0,0.252981622859591,0.1971197488438458,0.0529065663352145,0.1044119843915389,0.1985391634129742,0.3292896366060885,1.0120613583323443,30.0,0.0984814080830382,0.0344845880276128,0.0529065663352145,0.0689369779425195,0.0979346774873971,0.1134750597144162,0.1752698738474595,65.0,0.1652022900099128,0.0882016387894771,0.0592402629757785,0.0884955095950857,0.1515848648648649,0.2145368512175844,0.412565747916788,61.0,0.4225006897206682,0.2049571591777593,0.1588373333333333,0.2813330371604423,0.3593264413907769,0.5065595297959182,1.0120613583323443,0.0001291882843387,7.501069416358711e-05,2.8313015652034823e-13,7.055896823278269e-15,8.160255725218523e-16,3.5328811305113675e-16
"value__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.0",156.0,0.335813691872758,0.1385600305636962,0.1511933684038516,0.2244209295622698,0.3082470425518464,0.4063379955810329,0.7572635895539084,30.0,0.2134666671640595,0.0357603138321009,0.1511933684038516,0.1943630824697016,0.2080639636596785,0.2361466202692842,0.2907864199130258,65.0,0.279229891600941,0.0775240095963984,0.1581736757891032,0.2163182369247661,0.261586329820077,0.3351673033458794,0.4869795910041301,61.0,0.4562785731666776,0.1298530072280833,0.2803733629469516,0.3668596721435335,0.4158933317282662,0.5212869448707834,0.7572635895539084,2.6242321780125705e-05,1.2468248756667618e-05,2.7690782425350856e-16,7.537264842166313e-15,4.484738332986542e-16,6.6322648502597065e-15
"value__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.0",156.0,0.1214484351779668,0.0871779004688268,0.0254935474433989,0.0497356116937384,0.1028075525579812,0.1599361427622685,0.4386135851592364,30.0,0.05191078816265,0.0195095877941949,0.0283936604379204,0.0347943979936791,0.0498781321726224,0.0609103461932501,0.097353497296148,65.0,0.0816080383898074,0.0427851103168296,0.0254935474433989,0.0454315261800052,0.0861791079777648,0.1082448040365533,0.1821265513066887,61.0,0.1981001597958335,0.0859420960526263,0.0808015279985707,0.1404342488506027,0.1648648408809958,0.2452740034804272,0.4386135851592364,0.0004729531848451,0.0010127413609242,1.6167630328004177e-14,9.183655330765804e-15,5.991742010337628e-17,2.8447014832329472e-15
"value__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.0",156.0,0.221496154716931,0.1705779786519967,0.0474807289504037,0.0907038431171624,0.1708759339878394,0.2995190214809672,0.8675647599999999,30.0,0.0875636536247447,0.0299983761299136,0.0474807289504037,0.0634202755824095,0.084724798548344,0.0935246781693723,0.1553845799431428,65.0,0.1469559727830244,0.0813645042169211,0.0529669752816839,0.078909628101457,0.135622037735849,0.1747966591314693,0.3782587313107853,61.0,0.3667926605934803,0.1766896470453455,0.1395422073007432,0.2401292165511447,0.3075296786389414,0.4861232848979591,0.8675647599999999,0.0002024909399626,5.417308360063747e-05,2.8881711592935463e-13,7.055896823278269e-15,2.33333085545886e-15,5.929045318785416e-16
"value__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.0",156.0,0.314820987938815,0.1263222939567652,0.1372389045948157,0.2116141448250847,0.2863690316031867,0.3941701687364431,0.6994035001388,30.0,0.2014452891173807,0.0332096210294659,0.1372389045948157,0.1815111791558917,0.2011953369705664,0.2213042814779073,0.2667374522723214,65.0,0.2643916225223188,0.0746336901457293,0.1475427852956032,0.2078837710043615,0.2479830437340121,0.2912317905287158,0.4687677117363323,61.0,0.4243157373931643,0.1156611401093408,0.2649311127323629,0.3307331550330659,0.4159264452536326,0.4751357928264722,0.6994035001388,2.7474625225601115e-05,2.9825362927823274e-06,6.988682000351194e-17,6.604807872764647e-15,7.005079995390732e-16,5.690990236315891e-15
"value__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.0",156.0,0.1067234203126833,0.076710385255378,0.022233311186842,0.0436157971195417,0.0896610215768265,0.1397548895031794,0.3783996611499938,30.0,0.0460605247524686,0.0174295306655154,0.025493525585765,0.0308031449036569,0.0422315937942814,0.0524306458285535,0.0872792014189532,65.0,0.0717495734523587,0.0372646474392316,0.022233311186842,0.0405106655594488,0.0762587761425789,0.0922123035754054,0.1590409939159502,61.0,0.1738248451114954,0.0763595495182466,0.0687811244975524,0.1176416598763736,0.1432124964482733,0.2121165124977713,0.3783996611499938,0.0005282867118625,0.0009088836780115,3.3269467231305915e-14,1.2747032549759196e-14,1.0155186645697952e-16,4.185531402647876e-15
"value__change_quantiles__f_agg_""var""__isabs_False__qh_0.4__ql_0.2",156.0,0.0455191354436933,0.0884441650465861,0.0001098765432098,0.008747106183821,0.0194877842597046,0.0469029853778294,0.934628257887517,30.0,0.0124463884022392,0.0117273900415496,0.0001098765432098,0.0034544977216513,0.0102419421487602,0.0187437860568667,0.0492930747922437,65.0,0.0209800256426916,0.0192121080359944,0.0004402892561983,0.0081309999999999,0.0149501487209993,0.0274977499999999,0.0822024691358024,61.0,0.0879326526290823,0.1293037671309234,0.000871694214876,0.0161666666666666,0.048191,0.1275404844290657,0.934628257887517,0.0272165763641789,0.0128808750614874,0.0020137007050986,3.375165180952649e-07,6.682329550366599e-05,1.5658973544640428e-06
"value__change_quantiles__f_agg_""mean""__isabs_True__qh_0.4__ql_0.2",156.0,0.1204031392509041,0.1035600450149488,0.0066852660945049,0.0606555143571336,0.0928057954296583,0.155010996025375,0.8979188272877074,30.0,0.0655525883175419,0.0400515443052391,0.0066852660945049,0.0312084027937463,0.0646983872329608,0.0889594109483661,0.1536967134895335,65.0,0.0963321969155473,0.0543320938282963,0.017036085520926,0.0590788710327621,0.0865150842479845,0.1267762214844541,0.2499310348526178,61.0,0.1730281848213804,0.1372362577450705,0.0175411771290492,0.0847681606735453,0.1306803808160755,0.2482890959799903,0.8979188272877074,0.0067394698695948,0.0050256409958398,6.512174632198102e-05,1.2077391581072488e-06,5.6398279792634005e-05,0.0001231274646832
"value__change_quantiles__f_agg_""var""__isabs_True__qh_0.4__ql_0.2",156.0,0.0224524260366371,0.02954868861898,6.55241798393557e-05,0.0043792776909975,0.00918724896787,0.023394070587763,0.1537002325290112,30.0,0.0073127480568391,0.0069210960484483,6.55241798393557e-05,0.002511276140241,0.0054100935648501,0.0092761380537031,0.0258685603251799,65.0,0.0107871795828478,0.011225714168163,0.0001944011686558,0.0038478024199462,0.0069195218083798,0.0138319089915927,0.0623322680508278,61.0,0.0423283499528705,0.037872726747997,0.000599544725359,0.0091914476367448,0.0326776050315757,0.0687879138764491,0.1537002325290112,0.1218651133617619,0.0687469319909789,2.748101358865277e-06,4.014888566854868e-07,2.5975924649364035e-09,6.390744135881336e-08
